conatainer_name,scan_date,scan_id,prev_scan_id,cve_id,purl,virtual_path,severity,fix_state,status
library/node:latest,2022-09-20,20220920,-1,CVE-2004-0230,pkg:deb/debian/linux-libc-dev@5.10.140-1?arch=amd64&upstream=linux&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2004-0971,pkg:deb/debian/krb5-multidev@1.18.3-6+deb11u2?arch=amd64&upstream=krb5&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2004-0971,pkg:deb/debian/libgssapi-krb5-2@1.18.3-6+deb11u2?arch=amd64&upstream=krb5&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2004-0971,pkg:deb/debian/libgssrpc4@1.18.3-6+deb11u2?arch=amd64&upstream=krb5&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2004-0971,pkg:deb/debian/libk5crypto3@1.18.3-6+deb11u2?arch=amd64&upstream=krb5&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2004-0971,pkg:deb/debian/libkadm5clnt-mit12@1.18.3-6+deb11u2?arch=amd64&upstream=krb5&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2004-0971,pkg:deb/debian/libkadm5srv-mit12@1.18.3-6+deb11u2?arch=amd64&upstream=krb5&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2004-0971,pkg:deb/debian/libkdb5-10@1.18.3-6+deb11u2?arch=amd64&upstream=krb5&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2004-0971,pkg:deb/debian/libkrb5-3@1.18.3-6+deb11u2?arch=amd64&upstream=krb5&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2004-0971,pkg:deb/debian/libkrb5-dev@1.18.3-6+deb11u2?arch=amd64&upstream=krb5&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2004-0971,pkg:deb/debian/libkrb5support0@1.18.3-6+deb11u2?arch=amd64&upstream=krb5&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2005-0406,pkg:deb/debian/imagemagick-6-common@8:6.9.11.60+dfsg-1.3?arch=all&upstream=imagemagick&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2005-0406,pkg:deb/debian/imagemagick-6.q16@8:6.9.11.60+dfsg-1.3?arch=amd64&upstream=imagemagick&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2005-0406,pkg:deb/debian/imagemagick@8:6.9.11.60+dfsg-1.3?arch=amd64&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2005-0406,pkg:deb/debian/libmagickcore-6-arch-config@8:6.9.11.60+dfsg-1.3?arch=amd64&upstream=imagemagick&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2005-0406,pkg:deb/debian/libmagickcore-6-headers@8:6.9.11.60+dfsg-1.3?arch=all&upstream=imagemagick&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2005-0406,pkg:deb/debian/libmagickcore-6.q16-6@8:6.9.11.60+dfsg-1.3?arch=amd64&upstream=imagemagick&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2005-0406,pkg:deb/debian/libmagickcore-6.q16-6-extra@8:6.9.11.60+dfsg-1.3?arch=amd64&upstream=imagemagick&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2005-0406,pkg:deb/debian/libmagickcore-6.q16-dev@8:6.9.11.60+dfsg-1.3?arch=amd64&upstream=imagemagick&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2005-0406,pkg:deb/debian/libmagickcore-dev@8:6.9.11.60+dfsg-1.3?arch=all&upstream=imagemagick&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2005-0406,pkg:deb/debian/libmagickwand-6-headers@8:6.9.11.60+dfsg-1.3?arch=all&upstream=imagemagick&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2005-0406,pkg:deb/debian/libmagickwand-6.q16-6@8:6.9.11.60+dfsg-1.3?arch=amd64&upstream=imagemagick&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2005-0406,pkg:deb/debian/libmagickwand-6.q16-dev@8:6.9.11.60+dfsg-1.3?arch=amd64&upstream=imagemagick&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2005-0406,pkg:deb/debian/libmagickwand-dev@8:6.9.11.60+dfsg-1.3?arch=all&upstream=imagemagick&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2005-2541,pkg:deb/debian/tar@1.34+dfsg-1?arch=amd64&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2005-3660,pkg:deb/debian/linux-libc-dev@5.10.140-1?arch=amd64&upstream=linux&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2007-2243,pkg:deb/debian/openssh-client@1:8.4p1-5+deb11u1?arch=amd64&upstream=openssh&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2007-2768,pkg:deb/debian/openssh-client@1:8.4p1-5+deb11u1?arch=amd64&upstream=openssh&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2007-3476,pkg:deb/debian/libwmf0.2-7@0.2.8.4-17?arch=amd64&upstream=libwmf&distro=debian-11,,Low,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2007-3476,pkg:deb/debian/libwmf-dev@0.2.8.4-17?arch=amd64&upstream=libwmf&distro=debian-11,,Low,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2007-3477,pkg:deb/debian/libwmf0.2-7@0.2.8.4-17?arch=amd64&upstream=libwmf&distro=debian-11,,Low,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2007-3477,pkg:deb/debian/libwmf-dev@0.2.8.4-17?arch=amd64&upstream=libwmf&distro=debian-11,,Low,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2007-3719,pkg:deb/debian/linux-libc-dev@5.10.140-1?arch=amd64&upstream=linux&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2007-3996,pkg:deb/debian/libwmf0.2-7@0.2.8.4-17?arch=amd64&upstream=libwmf&distro=debian-11,,Medium,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2007-3996,pkg:deb/debian/libwmf-dev@0.2.8.4-17?arch=amd64&upstream=libwmf&distro=debian-11,,Medium,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2007-5686,pkg:deb/debian/login@1:4.8.1-1?arch=amd64&upstream=shadow&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2007-5686,pkg:deb/debian/passwd@1:4.8.1-1?arch=amd64&upstream=shadow&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2007-6755,pkg:deb/debian/libssl1.1@1.1.1n-0+deb11u3?arch=amd64&upstream=openssl&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2007-6755,pkg:deb/debian/libssl-dev@1.1.1n-0+deb11u3?arch=amd64&upstream=openssl&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2007-6755,pkg:deb/debian/openssl@1.1.1n-0+deb11u3?arch=amd64&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2008-1687,pkg:deb/debian/m4@1.4.18-5?arch=amd64&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2008-1688,pkg:deb/debian/m4@1.4.18-5?arch=amd64&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2008-2544,pkg:deb/debian/linux-libc-dev@5.10.140-1?arch=amd64&upstream=linux&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2008-3134,pkg:deb/debian/imagemagick-6-common@8:6.9.11.60+dfsg-1.3?arch=all&upstream=imagemagick&distro=debian-11,,Medium,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2008-3134,pkg:deb/debian/imagemagick-6.q16@8:6.9.11.60+dfsg-1.3?arch=amd64&upstream=imagemagick&distro=debian-11,,Medium,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2008-3134,pkg:deb/debian/imagemagick@8:6.9.11.60+dfsg-1.3?arch=amd64&distro=debian-11,,Medium,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2008-3134,pkg:deb/debian/libmagickcore-6-arch-config@8:6.9.11.60+dfsg-1.3?arch=amd64&upstream=imagemagick&distro=debian-11,,Medium,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2008-3134,pkg:deb/debian/libmagickcore-6-headers@8:6.9.11.60+dfsg-1.3?arch=all&upstream=imagemagick&distro=debian-11,,Medium,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2008-3134,pkg:deb/debian/libmagickcore-6.q16-6@8:6.9.11.60+dfsg-1.3?arch=amd64&upstream=imagemagick&distro=debian-11,,Medium,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2008-3134,pkg:deb/debian/libmagickcore-6.q16-6-extra@8:6.9.11.60+dfsg-1.3?arch=amd64&upstream=imagemagick&distro=debian-11,,Medium,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2008-3134,pkg:deb/debian/libmagickcore-6.q16-dev@8:6.9.11.60+dfsg-1.3?arch=amd64&upstream=imagemagick&distro=debian-11,,Medium,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2008-3134,pkg:deb/debian/libmagickcore-dev@8:6.9.11.60+dfsg-1.3?arch=all&upstream=imagemagick&distro=debian-11,,Medium,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2008-3134,pkg:deb/debian/libmagickwand-6-headers@8:6.9.11.60+dfsg-1.3?arch=all&upstream=imagemagick&distro=debian-11,,Medium,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2008-3134,pkg:deb/debian/libmagickwand-6.q16-6@8:6.9.11.60+dfsg-1.3?arch=amd64&upstream=imagemagick&distro=debian-11,,Medium,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2008-3134,pkg:deb/debian/libmagickwand-6.q16-dev@8:6.9.11.60+dfsg-1.3?arch=amd64&upstream=imagemagick&distro=debian-11,,Medium,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2008-3134,pkg:deb/debian/libmagickwand-dev@8:6.9.11.60+dfsg-1.3?arch=all&upstream=imagemagick&distro=debian-11,,Medium,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2008-3234,pkg:deb/debian/openssh-client@1:8.4p1-5+deb11u1?arch=amd64&upstream=openssh&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2008-4609,pkg:deb/debian/linux-libc-dev@5.10.140-1?arch=amd64&upstream=linux&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2009-3546,pkg:deb/debian/libwmf0.2-7@0.2.8.4-17?arch=amd64&upstream=libwmf&distro=debian-11,,Medium,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2009-3546,pkg:deb/debian/libwmf-dev@0.2.8.4-17?arch=amd64&upstream=libwmf&distro=debian-11,,Medium,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2010-0928,pkg:deb/debian/libssl1.1@1.1.1n-0+deb11u3?arch=amd64&upstream=openssl&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2010-0928,pkg:deb/debian/libssl-dev@1.1.1n-0+deb11u3?arch=amd64&upstream=openssl&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2010-0928,pkg:deb/debian/openssl@1.1.1n-0+deb11u3?arch=amd64&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2010-4563,pkg:deb/debian/linux-libc-dev@5.10.140-1?arch=amd64&upstream=linux&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2010-4651,pkg:deb/debian/patch@2.7.6-7?arch=amd64&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2010-4756,pkg:deb/debian/libc6@2.31-13+deb11u4?arch=amd64&upstream=glibc&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2010-4756,pkg:deb/debian/libc6-dev@2.31-13+deb11u4?arch=amd64&upstream=glibc&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2010-4756,pkg:deb/debian/libc-bin@2.31-13+deb11u4?arch=amd64&upstream=glibc&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2010-4756,pkg:deb/debian/libc-dev-bin@2.31-13+deb11u4?arch=amd64&upstream=glibc&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2010-5321,pkg:deb/debian/linux-libc-dev@5.10.140-1?arch=amd64&upstream=linux&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2011-3374,pkg:deb/debian/apt@2.2.4?arch=amd64&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2011-3374,pkg:deb/debian/libapt-pkg6.0@2.2.4?arch=amd64&upstream=apt&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2011-3389,pkg:deb/debian/libgnutls30@3.7.1-5+deb11u2?arch=amd64&upstream=gnutls28&distro=debian-11,,Medium,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2011-4116,pkg:deb/debian/libperl5.32@5.32.1-4+deb11u2?arch=amd64&upstream=perl&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2011-4116,pkg:deb/debian/perl@5.32.1-4+deb11u2?arch=amd64&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2011-4116,pkg:deb/debian/perl-base@5.32.1-4+deb11u2?arch=amd64&upstream=perl&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2011-4116,pkg:deb/debian/perl-modules-5.32@5.32.1-4+deb11u2?arch=all&upstream=perl&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2011-4915,pkg:deb/debian/linux-libc-dev@5.10.140-1?arch=amd64&upstream=linux&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2011-4916,pkg:deb/debian/linux-libc-dev@5.10.140-1?arch=amd64&upstream=linux&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2011-4917,pkg:deb/debian/linux-libc-dev@5.10.140-1?arch=amd64&upstream=linux&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2012-0039,pkg:deb/debian/libglib2.0-0@2.66.8-1?arch=amd64&upstream=glib2.0&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2012-0039,pkg:deb/debian/libglib2.0-bin@2.66.8-1?arch=amd64&upstream=glib2.0&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2012-0039,pkg:deb/debian/libglib2.0-data@2.66.8-1?arch=all&upstream=glib2.0&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2012-0039,pkg:deb/debian/libglib2.0-dev@2.66.8-1?arch=amd64&upstream=glib2.0&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2012-0039,pkg:deb/debian/libglib2.0-dev-bin@2.66.8-1?arch=amd64&upstream=glib2.0&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2012-4542,pkg:deb/debian/linux-libc-dev@5.10.140-1?arch=amd64&upstream=linux&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2013-0340,pkg:deb/debian/libexpat1@2.2.10-2+deb11u3?arch=amd64&upstream=expat&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2013-0340,pkg:deb/debian/libexpat1-dev@2.2.10-2+deb11u3?arch=amd64&upstream=expat&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2013-4235,pkg:deb/debian/login@1:4.8.1-1?arch=amd64&upstream=shadow&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2013-4235,pkg:deb/debian/passwd@1:4.8.1-1?arch=amd64&upstream=shadow&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2013-4392,pkg:deb/debian/libsystemd0@247.3-7+deb11u1?arch=amd64&upstream=systemd&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2013-4392,pkg:deb/debian/libudev1@247.3-7+deb11u1?arch=amd64&upstream=systemd&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2013-7445,pkg:deb/debian/linux-libc-dev@5.10.140-1?arch=amd64&upstream=linux&distro=debian-11,,High,wont-fix,New
library/node:latest,2022-09-20,20220920,-1,CVE-2014-8130,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2014-8130,pkg:deb/debian/libtiff-dev@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2014-8130,pkg:deb/debian/libtiffxx5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2014-9892,pkg:deb/debian/linux-libc-dev@5.10.140-1?arch=amd64&upstream=linux&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2014-9900,pkg:deb/debian/linux-libc-dev@5.10.140-1?arch=amd64&upstream=linux&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2015-20107,pkg:deb/debian/libpython3.9-minimal@3.9.2-1?arch=amd64&upstream=python3.9&distro=debian-11,,Critical,wont-fix,New
library/node:latest,2022-09-20,20220920,-1,CVE-2015-20107,pkg:deb/debian/libpython3.9-stdlib@3.9.2-1?arch=amd64&upstream=python3.9&distro=debian-11,,Critical,wont-fix,New
library/node:latest,2022-09-20,20220920,-1,CVE-2015-20107,pkg:deb/debian/python3.9@3.9.2-1?arch=amd64&distro=debian-11,,Critical,wont-fix,New
library/node:latest,2022-09-20,20220920,-1,CVE-2015-20107,pkg:deb/debian/python3.9-minimal@3.9.2-1?arch=amd64&upstream=python3.9&distro=debian-11,,Critical,wont-fix,New
library/node:latest,2022-09-20,20220920,-1,CVE-2015-2877,pkg:deb/debian/linux-libc-dev@5.10.140-1?arch=amd64&upstream=linux&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2015-3276,pkg:deb/debian/libldap-2.4-2@2.4.57+dfsg-3+deb11u1?arch=amd64&upstream=openldap&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2015-9019,pkg:deb/debian/libxslt1.1@1.1.34-4+deb11u1?arch=amd64&upstream=libxslt&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2015-9019,pkg:deb/debian/libxslt1-dev@1.1.34-4+deb11u1?arch=amd64&upstream=libxslt&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-10505,pkg:deb/debian/libopenjp2-7@2.4.0-3?arch=amd64&upstream=openjpeg2&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-10505,pkg:deb/debian/libopenjp2-7-dev@2.4.0-3?arch=amd64&upstream=openjpeg2&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-10506,pkg:deb/debian/libopenjp2-7@2.4.0-3?arch=amd64&upstream=openjpeg2&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-10506,pkg:deb/debian/libopenjp2-7-dev@2.4.0-3?arch=amd64&upstream=openjpeg2&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-10723,pkg:deb/debian/linux-libc-dev@5.10.140-1?arch=amd64&upstream=linux&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-20012,pkg:deb/debian/openssh-client@1:8.4p1-5+deb11u1?arch=amd64&upstream=openssh&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-2781,pkg:deb/debian/coreutils@8.32-4+b1?arch=amd64&upstream=coreutils%408.32-4&distro=debian-11,,Low,wont-fix,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-3709,pkg:deb/debian/libxml2@2.9.10+dfsg-6.7+deb11u2?arch=amd64&distro=debian-11,,Medium,wont-fix,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-3709,pkg:deb/debian/libxml2-dev@2.9.10+dfsg-6.7+deb11u2?arch=amd64&upstream=libxml2&distro=debian-11,,Medium,wont-fix,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-8660,pkg:deb/debian/linux-libc-dev@5.10.140-1?arch=amd64&upstream=linux&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-8678,pkg:deb/debian/imagemagick-6-common@8:6.9.11.60+dfsg-1.3?arch=all&upstream=imagemagick&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-8678,pkg:deb/debian/imagemagick-6.q16@8:6.9.11.60+dfsg-1.3?arch=amd64&upstream=imagemagick&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-8678,pkg:deb/debian/imagemagick@8:6.9.11.60+dfsg-1.3?arch=amd64&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-8678,pkg:deb/debian/libmagickcore-6-arch-config@8:6.9.11.60+dfsg-1.3?arch=amd64&upstream=imagemagick&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-8678,pkg:deb/debian/libmagickcore-6-headers@8:6.9.11.60+dfsg-1.3?arch=all&upstream=imagemagick&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-8678,pkg:deb/debian/libmagickcore-6.q16-6@8:6.9.11.60+dfsg-1.3?arch=amd64&upstream=imagemagick&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-8678,pkg:deb/debian/libmagickcore-6.q16-6-extra@8:6.9.11.60+dfsg-1.3?arch=amd64&upstream=imagemagick&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-8678,pkg:deb/debian/libmagickcore-6.q16-dev@8:6.9.11.60+dfsg-1.3?arch=amd64&upstream=imagemagick&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-8678,pkg:deb/debian/libmagickcore-dev@8:6.9.11.60+dfsg-1.3?arch=all&upstream=imagemagick&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-8678,pkg:deb/debian/libmagickwand-6-headers@8:6.9.11.60+dfsg-1.3?arch=all&upstream=imagemagick&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-8678,pkg:deb/debian/libmagickwand-6.q16-6@8:6.9.11.60+dfsg-1.3?arch=amd64&upstream=imagemagick&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-8678,pkg:deb/debian/libmagickwand-6.q16-dev@8:6.9.11.60+dfsg-1.3?arch=amd64&upstream=imagemagick&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-8678,pkg:deb/debian/libmagickwand-dev@8:6.9.11.60+dfsg-1.3?arch=all&upstream=imagemagick&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-9085,pkg:deb/debian/libwebp6@0.6.1-2.1?arch=amd64&upstream=libwebp&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-9085,pkg:deb/debian/libwebpdemux2@0.6.1-2.1?arch=amd64&upstream=libwebp&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-9085,pkg:deb/debian/libwebp-dev@0.6.1-2.1?arch=amd64&upstream=libwebp&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-9085,pkg:deb/debian/libwebpmux3@0.6.1-2.1?arch=amd64&upstream=libwebp&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-9113,pkg:deb/debian/libopenjp2-7@2.4.0-3?arch=amd64&upstream=openjpeg2&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-9113,pkg:deb/debian/libopenjp2-7-dev@2.4.0-3?arch=amd64&upstream=openjpeg2&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-9114,pkg:deb/debian/libopenjp2-7@2.4.0-3?arch=amd64&upstream=openjpeg2&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-9114,pkg:deb/debian/libopenjp2-7-dev@2.4.0-3?arch=amd64&upstream=openjpeg2&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-9115,pkg:deb/debian/libopenjp2-7@2.4.0-3?arch=amd64&upstream=openjpeg2&distro=debian-11,,Negligible,not-fixed,New
library/node:latest,2022-09-20,20220920,-1,CVE-2016-9115,pkg:deb/debian/libopenjp2-7-dev@2.4.0-3?arch=amd64&upstream=openjpeg2&distro=debian-11,,Negligible,not-fixed,New
